106.90182411914213,106.90182411914213,-0.8843695702676908,1999998837048.598
106.90182411914213,110.67971810589327,-0.8843695702676908,2000001760933.9697
106.90182411914213,106.60675400742676,-0.8843695702676908,224313476878.4204
106.90182411914213,106.60675400742676,-0.8843695702676908,35278623876.09944
106.90182411914213,105.65036677645753,-0.8843695702676908,224313476878.41724
106.90182411914213,104.04326023342406,-0.8843695702676908,85847311677.12366
106.90182411914213,104.69479452198185,-0.8843695702676908,35278623876.08734
106.90182411914213,106.3202708800161,-0.8843695702676908,637262239917.8862
106.90182411914213,110.67971810589327,-0.8843695702676908,637264267406.8306
106.90182411914213,105.94810050208545,-0.8843695702676908,637264267666.4169
106.90182411914213,107.28000745712129,-0.8843695702676908,85845283928.60834
106.90182411914213,107.28000745712129,-0.8843695702676908,224314373218.31738
106.90182411914213,108.4665847162157,-0.8843695702676908,85847311486.85182
106.90182411914213,105.30432089900205,-0.8843695702676908,85844748323.18794
106.90182411914213,105.94810050208545,-0.8843695702676908,637261343521.4521
106.90182411914213,109.11003620199197,-0.8843695702676908,2000001761088.4932
106.90182411914213,102.20078277586722,-0.8843695702676908,35277727795.79384
106.90182411914213,104.35516278555652,-0.8843695702676908,85845283668.9903
106.90182411914213,107.83784122468327,-0.8843695702676908,35279427708.35783
106.90182411914213,105.65036677645753,-0.8843695702676908,85844387588.7045
106.90182411914213,106.90182411914213,-0.8843695702676908,224315177156.5678
106.90182411914213,108.93117092916977,-0.8843695702676908,637261343732.5386
106.90182411914213,111.01801655587259,-0.8843695702676908,1999999197839.642
106.90182411914213,107.20541031123382,-0.8843695702676908,35279427834.21378
106.90182411914213,106.04244433244644,-0.8843695702676908,35277727795.80979
106.90182411914213,108.16653826391968,-0.8843695702676908,224316400650.69968
106.90182411914213,105.00476179678711,-0.8843695702676908,85847311417.52156
106.90182411914213,106.89246933250256,-0.8843695702676908,35280651470.09497
106.90182411914213,105.00476179678711,-0.8843695702676908,85846087655.77753
106.90182411914213,104.9952379872535,-0.8843695702676908,224315177156.56396
106.90182411914213,104.9952379872535,-0.8843695702676908,224314373028.02054
106.90182411914213,103.09219175087898,-0.8843695702676908,35278088432.29324
106.90182411914213,105.94810050208545,-0.8843695702676908,35280651470.08975
106.90182411914213,105.65036677645753,-0.8843695702676908,224315177261.63785
106.90182411914213,108.52188719332152,-0.8843695702676908,224314373113.25107
